id,ontological_category,semanticfield,description,name,Kinship2,Number,Clothing,Speech,Time,Emotion,Body,physGeo,Plant,Animal,notes,included?,words_Arabic,words_Indonesian,words_Basque,words_Tamil,words_Albanian,words_Hindi,words_Russian,words_Spanish,words_Swahili,words_Turkish,words_Hungarian,words_Thai,words_English
2026,Person/Thing,Agriculture and vegetation,"An erect grass, Oryza sativa, that grows in East Asia on wet ground and has drooping flower spikes and yellow oblong edible grains that become white when polished.",RICE PLANT,,,,,,,,,TRUE,,,TRUE,[],[],['errepideko zirkulazio'],[],[],[],['дорожное движение'],['tráfico de carreteras'],[],[],['közúti közlekedés'],[],
2027,Person/Thing,Agriculture and vegetation,An annual plant native to East Asia that is widely cultivated for its fruit.,SOYA,,,,,,,,,TRUE,,,TRUE,['فول الصويا'],[],[],[],[],[],['соя'],"['soja', 'soya']",[],['soya'],['szójabab'],"['ต้นถั่วเหลือง', 'ถั่วเหลือง']",
2035,Person/Thing,The physical world,"A natural body of standing fresh water occupying a small surface depression, usually smaller than a lake and larger than a pool.",POND,,,,,,,,TRUE,,,,TRUE,"['بركة', 'غدير']",['kolam'],['urmael'],['குளம்'],['pellg'],[],['пруд'],['estanque'],[],['göl'],['mesterséges tó'],"['บ่อน้ำ', 'สระ']",
2036,Person/Thing,Time,"The first month of the Gregorian calendar, having 31 days.",JANUARY,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],"['ม.ค.', 'มกรา', 'มกราคม', 'เดือนมกราคม']",
2037,Person/Thing,Time,"The second month of the Gregorian calendar, having 29 days in a leap year and 28 in other years.",FEBRUARY,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,"['شُبَاط', 'فبراير', 'فِبْرَايِر']",['februari'],['otsail'],"['பெப்ரவரி', 'மாசி']","['shkurt', 'shkurti']","['फरवरी', 'फ़रवरी']","['февра́ль', 'февраль']",['febrero'],"['Februari', 'februari']","['gücük', 'küçük ay', 'şubat']",['február'],"['ก.พ.', 'กุมภา', 'กุมภาพันธ์', 'เดือนกุมภาพันธ์']",
2039,Person/Thing,Animals,"One of several kinds of bird in the family Corvidae, especially Pica pica.",MAGPIE,,,,,,,,,,TRUE,,TRUE,['عقعق'],[],['pika'],[],[],[],['сорока'],"['picaza', 'urraca']",[],['saksağan'],['szarka'],['Protoploea apatela'],
2040,Person/Thing,Agriculture and vegetation,(Fagopyrum esculentum) An annual plant with clusters of small pinkish white flowers and small edible triangular seeds which are used whole or ground into flour.,BUCKWHEAT,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],['гречка'],['trigo sarraceno'],[],[],[],"['ต้นบักวีต', 'บักวีต']",
2041,Person/Thing,Agriculture and vegetation,"A tall annual herb, Cannabis sativa, native to Asia.",HEMP,,,,,,,,,TRUE,,,TRUE,[],[],[],['சணல்'],[],[],['конопля'],['cáñamo'],[],[],['kender'],[],
2042,Person/Thing,Agriculture and vegetation,Large deciduous tree (Juglans regia) in the Walnut Family (Juglandaceae) which produces an edible fruit with a hard shell and oil-rich seed.,WALNUT,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],"['nogal', 'nogal común']",[],[],[],"['Juglans regia', 'วอลนัท']",
2046,Person/Thing,Clothing and grooming,"A piece of cloth or plastic, worn over the front of the clothes for protection against dirt.",APRON,,,TRUE,,,,,,,,,TRUE,['مريول'],[],['mantal'],[],[],[],[],"['delantal', 'mandil']",[],[],[],[],
2047,Person/Thing,Clothing and grooming,"An open type of outdoor footwear leaving most of the upper part of the foot exposed, particularly the toes.",STRAW SANDAL,,,TRUE,,,,,,,,,TRUE,"['صَنْدَل', 'نَعْلٌ']",[],[],['கோடிஸ்வரன்'],[],"['चप्पल', 'मैंडल', 'स्लीपर']",['сандалия'],"['chala', 'chinela', 'sandalia']",[],"['sandal', 'sandalet']",['szandál'],"['รองเท้าคีบ', 'รองเท้าแตะ']",
2059,Person/Thing,Speech and language,A traditional piece of music with words to sing.,FOLK SONG,,,,TRUE,,,,,,,yes bc instance of oral communication,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2060,Person/Thing,Speech and language,A retelling of real or fictive events.,STORY,,,,TRUE,,,,,,,yes bc instance of oral communication,TRUE,['رواي'],"['cerita', 'kisah']",[],[],[],[],['история'],"['historia', 'narración', 'relato']",['kisa'],['hikaye'],"['sztori', 'történet']","['นิทาน', 'อาขยาน', 'เรื่อง', 'เรื่องราว', 'เรื่องเล่า']",
2096,Person/Thing,Food and drink,"Any living organism that is characterized by voluntary movement, be it alive or ready prepared to be eaten.",ANIMAL OR MEAT,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2098,Person/Thing,The body,Lower part of the human body which is used for walking.,FOOT OR LEG,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2107,Person/Thing,The body,The head hear or the forehead of a person.,HAIR OR FOREHEAD,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2114,Person/Thing,The body,"The lower part of the front of the torso, including the interior part below.",BELLY OR STOMACH,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2118,Person/Thing,The physical world,A small or big rise in the surface of the earth.,MOUNTAIN OR HILL,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2120,Person/Thing,The body,Limb of the human body found in the hands and foots of humans and primates.,FINGER OR TOE,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2121,Person/Thing,The body,Extremities emerging from the upper part of the human body.,ARM OR HAND,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2122,Person/Thing,The physical world,"Lower part in front of a mountain, before the mountain begins.",MOUNTAIN FOOT,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2123,Person/Thing,The physical world,A geological feature consisting of a chain of mountains or hills that form a continuous elevated crest for some distance.,MOUNTAIN RIDGE,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2126,Person/Thing,The body,"Either the organ with which one perceives noise, or the action of perceiving noise.",EAR OR HEAR,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2127,Person/Thing,The body,Cover of the bodies of animals and plants.,BARK OR SKIN,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2128,Person/Thing,The body,"The hard, keratin part growing at the feet of animals or the hands and legs of humans.",CLAW OR NAIL,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2129,Person/Thing,The body,"Either the organ of females which gives nourishing substance for newborns, or the substance itself.",BREAST OR MILK,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2130,Person/Thing,Clothing and grooming,Any element of clothing which is worn on one's head.,HEADGEAR,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2139,Person/Thing,Animals,"A large superfamily of rodents, including hamsters, gerbils, true mice and rats, and many other relatives.",MUROID (MOUSE OR RAT),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2140,Person/Thing,The physical world,"Either the bright object at the sky that illuminates the earth completely, or the time when the object illuminates the earth.",DAY OR SUN,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2141,Person/Thing,Agriculture and vegetation,"Either any  perennial plant with an elongated stem, or trunk, supporting branches and leaves, or the porous and vibrous structural tissue of which the stems of these plants consist.",TREE OR WOOD,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2144,Person/Thing,The physical world,A natural or human-made source of fresh water.,SPRING OR WELL,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2159,Person/Thing,The physical world,The top layer of the earth.,GROUND,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2160,Person/Thing,Clothing and grooming,A hat made of bamboo (斗笠 dǒulì).,BAMBOO HAT,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2170,Person/Thing,Kinship,Wife of father's elder brother.,PATERNAL AUNT (WIFE OF FATHER'S OLDER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2171,Person/Thing,Kinship,Wife of father's younger brother.,PATERNAL AUNT (WIFE OF FATHER'S YOUNGER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2172,Person/Thing,Kinship,Wife of mother's brother.,MATERNAL AUNT (WIFE OF MOTHER'S BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2173,Person/Thing,Kinship,Father's elder brother.,PATERNAL UNCLE (FATHER'S OLDER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2174,Person/Thing,Kinship,Father's younger brother.,PATERNAL UNCLE (FATHER'S YOUNGER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2175,Person/Thing,Kinship,Father's sister or father's sibling's wife.,PATERNAL AUNT,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2176,Person/Thing,Kinship,Mother's sister or mother's sibling's wife.,MATERNAL AUNT,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2177,Person/Thing,Kinship,Mother's mother.,MATERNAL GRANDMOTHER,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2178,Person/Thing,Kinship,Mother's father.,MATERNAL GRANDFATHER,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2182,Person/Thing,The body,The left hand of a human.,LEFT HAND,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2183,Person/Thing,The body,The right hand of a human.,RIGHT HAND,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2186,Person/Thing,Social and political relations,A traditional and statutory holiday originating in China.,DRAGON BOAT FESTIVAL,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2187,Person/Thing,Social and political relations,A harvest festival celebrated by ethnic Chinese and Vietnamese peoples.,MID-AUTUMN FESTIVAL,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2188,Person/Thing,Social and political relations,The last day of the year.,NEW YEAR'S EVE,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2213,Person/Thing,The body,Part of a human body or an animal body.,BODY PART,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2240,Person/Thing,Animals,"A large group of elapid snakes that can be subdivided into two distinct groups, Old World coral snakes and New World coral snakes.",CORAL SNAKE,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2241,Person/Thing,Animals,"A small cat found throughout most of Africa, Europe, and southwest and central Asia into India, China, and Mongolia.",WILD CAT,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2242,Person/Thing,Animals,A group of insects which are biologically classified in the order Coleoptera /koʊliːˈɒptərə/.,BEETLE,,,,,,,,,,TRUE,,TRUE,"['خنافس', 'خَنْفَساء', 'خُنْفُسَاء', 'خُنْفُسَة']",['kumbang'],"['kakalardo', 'koleoptero']","['Coleoptera', 'வண்டு']","['Coleoptera', 'brumbull']","['गुबरैला', 'बीटल', 'भृंग', 'वर्मपंखी', 'वर्मपंखी गण']","['Жесткокрылые', 'жук']","['coleoptera', 'coleóptero', 'coleópteros', 'escarabajo', 'escarabajos']","['Mbawakawa', 'Mende-kibyongo', 'mende']","['Kın kanatlılar', 'böcek']","['Bogarak', 'bogár']","['ด้วง', 'อันดับด้วง', 'แมง', 'แมลง', 'แมลงปีกแข็ง']",
2247,Person/Thing,Animals,The larvae of members of the order Lepidoptera (the insect order comprising butterflies and moths).,CATERPILLAR,,,,,,,,,,TRUE,,TRUE,"['دودة الفراشة', 'دُودة الفراشة', 'دُودَة اَلْفَرَاشَة', 'يسروع', 'يَرَقة']","['ulat', 'ulat bulu']","['beldar', 'har']","['கம்பளிப் பூச்சி', 'கம்பளிப்பூச்சி']","['Vemjet', 'krimb', 'larvë', 'vemje', 'zek']","['इल्ली', 'कैटरपिलर', 'पोका']","['гу́сеница', 'гусеница']","['cuncuna', 'lagarta', 'oruga']",['kiwavi'],['tırtıl'],['hernyó'],"['ด้วง', 'บุ้ง', 'ร่าน', 'หนอนผีเสื้อ']",
2251,Person/Thing,Agriculture and vegetation,Triploid banana cultivars originating from the African Great Lakes region.,BEER BANANA,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2254,Person/Thing,Kinship,The father-in-law of a woman.,FATHER-IN-LAW (OF WOMAN),TRUE,,,,,,,,,,yes bc between me and sibling in law,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2255,Person/Thing,Kinship,The father-in-law of a man.,FATHER-IN-LAW (OF MAN),TRUE,,,,,,,,,,yes bc between me and sibling in law,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2256,Person/Thing,Kinship,The mother-in-law of a woman.,MOTHER-IN-LAW (OF WOMAN),TRUE,,,,,,,,,,yes bc between me and sibling in law,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2257,Person/Thing,Kinship,The mother-in-law of a man.,MOTHER-IN-LAW (OF MAN),TRUE,,,,,,,,,,yes bc between me and sibling in law,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2273,Person/Thing,Animals,Segmented worms that belong to the phylum Annelida and comprise the subclass Hirudinea.,LEECH,,,,,,,,,,TRUE,,TRUE,"['علقيات', 'عَلَقَة']",['Lintah'],"['Hirudinea', 'izain']",['அட்டை'],"['Shushunja', 'gjakpirës', 'rrodhe', 'shushunjë', 'ushunjëz']","['जलूका', 'जोँक', 'जोंक']","['Пиявки', 'кровопи́йца', 'кровосо́с', 'пия́вица', 'пия́вка']","['hirudinea', 'hirudinean', 'hirudíneo', 'sanguijuela', 'sanguja']","['Ruba', 'mruba']",['Sülük'],"['Piócák', 'pióca']","['ทาก', 'ปลิง']",
2280,Person/Thing,Animals,A parasitic wingless insect that lives on humans and other mammals or the eggs that this insect produces.,LOUSE OR NIT,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2282,Person/Thing,The physical world,A large body of salt water which is in proximity to a continent.,SEA OR OCEAN,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2284,Person/Thing,The physical world,A part of a forest that contains no trees.,CLEARING,,,,,,,,TRUE,,,,TRUE,[],[],"['argiune', 'soilgune']",['வர்த்தகம்செய்தல்'],[],[],"['поля́на', 'поляна']","['calvero', 'claro', 'claro en el bosque', 'desmonte']",[],['ormanda açıklık'],"['Tisztás', 'irtvány', 'irtás']",['ที่โล่ง'],
2286,Person/Thing,The physical world,"A partly enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea.",ESTUARY,,,,,,,,TRUE,,,,TRUE,"['خور', 'مصب', 'مصبّ']","['Estuari', 'Estuaria']",['estuario'],['கயவாய்'],['Estuarët'],"['एश्चुअरी डेल्टा', 'ज्वारनदमुखी डेल्टा', 'ज्वारनदीमुख']",['эстуарий'],"['estuario', 'ría']",[],['Haliç'],['Tölcsértorkolat'],['ชะวากทะเล'],
2290,Person/Thing,The physical world,"A small accumulation of liquid, usually water, on a surface. It can form either by pooling in a depression on the surface, or by surface tension upon a flat surface. Puddles are usually formed from rain water or from irrigation.",PUDDLE,,,,,,,,TRUE,,,yes b/c basically small brief pond,TRUE,"['بركة', 'بِرْكة']",['Genangan'],"['istil', 'putzu']",[],"['pellg', 'pellgaçe']",[],['лужа'],"['aguazal', 'charca', 'charco', 'encharcada', 'poza']",[],[],[],"['แอ่ง', 'แอ่งน้ำ']",
2291,Person/Thing,The physical world,"A rupture on the crust of a planetary-mass object, such as Earth, that allows hot lava, volcanic ash, and gases to escape from a magma chamber below the surface.",VOLCANO,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2293,Person/Thing,The body,A conic projection from the posterior edge of the middle of the soft palate.,UVULA,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2294,Person/Thing,The body,"A fold, ridge or crease in the skin.",WRINKLE,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2295,Person/Thing,Time,The daily disappearance of the Sun below the western horizon as a result of Earth's rotation.,SUNSET,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,"['غروب', 'مغرب']",['matahari terbenam'],"['Eguzki-sarrera', 'arrats', 'ilunabar']",['பொழுது புலர்தல்'],"['Perëndimi i diellit', 'perëndim i diellit']",['सूर्यास्त'],"['закат', 'заря', 'заход солнца']","['ocaso', 'puesta del sol']","['Machweo', 'magharibi']","['Gün batımı', 'Günbatımı', 'gün batım']","['naplemente', 'napnyugta']","['ช่วงพระอาทิตย์ตกดิน', 'พระอาทิตย์ตก']",
