"ontological_category","semanticfield","id","description","name","Kinship","Number","Clothing","Speech","Time","Emotion","Body","physGeo","Plant","Animal","notes","included"
"Action/Process","Food and drink",2067,"A method of cooking using steam.","STEAM (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",2068,"A method of cooking using steam that avoids overcooking or burning food.","BRAISE (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",2069,"To put into water in order to soften something, e.g. seeds.","SOAK (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Clothing and grooming",2070,"To groom the hair with a comb or a similar object.","COMB (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2071,"To place down in a position of rest, or in a horizontal position.","LAY (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2072,"To employ an object, often to reach a certain goal; to put into service.","USE (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2073,"To illegally take something from, especially using force or violence.","ROB (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2074,"To utter the characteristic cry of a rooster.","CROW (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Animals",2075,"To keep an egg warm to make it hatch.","BROOD (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2076,"The process by which a plant grows from a seed.","SPROUT (VERB)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Emotions and values",2077,"Being busy-working.","DILIGENT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Number","Quantity",2078,"The natural number ten thousand (10000).","TEN THOUSAND",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Emotions and values",2079,"A smart and witty person.","CUNNING PERSON",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2080,"Classifier for bowl-like objects.","BOWL (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2081,"Classifier for bird-like animals.","CHICKEN (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2082,"Classifier for knife-like objects.","KNIFE (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2083,"Classifier for axe-like objects.","AXE (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2084,"Classifier for rope-like objects.","ROPE (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2085,"Classifier for stick-like objects.","STICK (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2086,"Classifier for tiny objects, like rice.","GRAIN (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2087,"Classifier for small units of liquid, like water.","DROP (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2088,"Classifier for things that one wears.","CLOTHING (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2089,"Classifier for objects that occur in pairs.","PAIR (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Possession",2090,"Belonging to me.","MY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Possession",2091,"Belonging to the second person that is addressed by the first person.","YOUR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Possession",2092,"Belonging to the third person that is addressed.","HIS OR HER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Time",2093,"Later or after something else has happened or happens.","AFTERWARDS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Spatial relations",2094,"Moving from a higher position to a lower one, or being at a lower position.","DOWN OR BELOW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",2095,"Soft liquid retrieved from animals or plant and used for cooking.","FAT (FOR NOURISHMENT)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",2096,"Any living organism that is characterized by voluntary movement, be it alive or ready prepared to be eaten.","ANIMAL OR MEAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Other","Time",2097,"On the current day or in the current moment.","NOW OR TODAY",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",2098,"Lower part of the human body which is used for walking.","FOOT OR LEG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Kinship",2099,"A young human or the descendant of a human.","CHILD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The house",2100,"The cover of a house or a hut.","THATCH OR ROOF",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Time",2101,"To cease or have ceased to live.","BE DEAD OR DIE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2102,"To put fire on something or to be on fire.","BURN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Emotions and values",2103,"To cause pain or to be ill.","PAINFUL OR SICK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not mental",FALSE
"Action/Process","Basic actions and technology",2104,"To grasp something or to carry something in ones hands.","HOLD OR TAKE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Kinship",2105,"A human belonging to the female sex.","FEMALE PERSON",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Kinship",2106,"A human belonging to the male sex.","MALE PERSON",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",2107,"The head hear or the forehead of a person.","HAIR OR FOREHEAD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",2108,"The process by which water falls from the clouds or the water that falls from the clouds.","RAINING OR RAIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Emotions and values",2109,"To be scared or to scare someone.","FEAR OR FRIGHTEN",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Property","The physical world",2110,"Having a pleasant temparture (of weather).","WARM (OF WEATHER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Kinship",2111,"Addressing two persons (second person dual).","YOU TWO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Time",2112,"To be old (of persons).","OLD (AGED)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Time",2113,"To be old (of things).","OLD (USED)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",2114,"The lower part of the front of the torso, including the interior part below.","BELLY OR STOMACH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Action/Process","Basic actions and technology",2115,"To stop doing something, voluntarily or involuntarily.","CEASE OR FINISH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc activity not timeline",FALSE
"Action/Process","Basic actions and technology",2116,"Lie down or sleep.","REST OR SLEEP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Emotions and values",2117,"To want to do something, to wish for something to happen, or to have affection for someone.","DESIRE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",2118,"A small or big rise in the surface of the earth.","MOUNTAIN OR HILL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","Basic actions and technology",2119,"The string of a bow used to hunt.","BOW STRING",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",2120,"Limb of the human body found in the hands and foots of humans and primates.","FINGER OR TOE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",2121,"Extremities emerging from the upper part of the human body.","ARM OR HAND",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",2122,"Lower part in front of a mountain, before the mountain begins.","MOUNTAIN FOOT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","The physical world",2123,"A geological feature consisting of a chain of mountains or hills that form a continuous elevated crest for some distance.","MOUNTAIN RIDGE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Action/Process","Sense perception",2124,"Perceive or emit odour.","SMELL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",2125,"A naturally occurring solid aggregate of one or more minerals or mineraloids.","STONE OR ROCK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",2126,"Either the organ with which one perceives noise, or the action of perceiving noise.","EAR OR HEAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",2127,"Cover of the bodies of animals and plants.","BARK OR SKIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",2128,"The hard, keratin part growing at the feet of animals or the hands and legs of humans.","CLAW OR NAIL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",2129,"Either the organ of females which gives nourishing substance for newborns, or the substance itself.","BREAST OR MILK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Clothing and grooming",2130,"Any element of clothing which is worn on one's head.","HEADGEAR",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Basic actions and technology",2131,"Any portable device that produces light.","TORCH OR LAMP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",2132,"Any portable tool that is used to cut grass or cereal crops in agriculture.","SICKLE OR SCYTHE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2133,"To hit or strike, either repeatedly or a single time.","STRIKE OR BEAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2134,"To take care of an infant or some other living creature, usually until it can live independently.","RAISE (BRING UP)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Possession",2135,"To exchange goods with or without exchanging money.","TRADE OR BARTER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Speech and language",2136,"Any musical instrument that is a member of the brass family of musical instruments, usually a horn or a trumpet.","BRASS INSTRUMENT (HORN OR TRUMPET)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",2137,"A person who practices magic.","MAGICIAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",2138,"A human or an animal described in non-historical or yet to be verified stories that sometimes involve the supernatural.","LEGENDARY CREATURE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",2139,"A large superfamily of rodents, including hamsters, gerbils, true mice and rats, and many other relatives.","MUROID (MOUSE OR RAT)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","The physical world",2140,"Either the bright object at the sky that illuminates the earth completely, or the time when the object illuminates the earth.","DAY OR SUN",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"blanket yes on all things that are periods of time",TRUE
"Person/Thing","Agriculture and vegetation",2141,"Either any  perennial plant with an elongated stem, or trunk, supporting branches and leaves, or the porous and vibrous structural tissue of which the stems of these plants consist.","TREE OR WOOD",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Action/Process","Basic actions and technology",2142,"Leave a dangerous situation by moving one's body away from it.","RUN AWAY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Spatial relations",2143,"Having a vertical or a horizontal extent greater than the average.","LONG OR TALL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",2144,"A natural or human-made source of fresh water.","SPRING OR WELL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","Food and drink",2145,"A device that is used to roast meat or vegetables.","ROAST (DEVICE)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",2146,"Preparing food by exposing it to open fire or to hot fat.","ROAST OR FRY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Cognition",2147,"What person or which thing.","WHO OR WHAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2148,"To take off the fruits or other useful parts of a plant.","PICK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2149,"To chop meat, vegetables etc. into small pieces.","CHOP (INTO PIECES)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Possession",2150,"That which is considered to exist as a separate physical entity.","MATTER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Spatial relations",2151,"Unrefined with reference to material.","COARSE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Miscellaneous function words",2152,"Existing from the perspective of the speaker.","THERE IS OR THERE ARE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",2153,"To hold or take some person fron one place to another on the back.","CARRY PERSON ON BACK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",2154,"An agricultural device pulled through the ground in order to break it open into furrows for planting.","PLOUGH (INSTRUMENT)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2155,"To divide into pieces with help of scissors, especially things like a rope, a piece of cloth, or a piece of paper.","CUT (WITH SCISSORS)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",2156,"To slice or to divide into pieces with help of a knife or a knifelike object.","CUT (WITH KNIFE)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Spatial relations",2157,"Of a substance: divided into or consisting of very small pieces.","FINE OR THIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",2158,"The soft and loose material forming a great part of the Earth surface in wet form.","EARTH (WET SUBSTANCE)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",2159,"The top layer of the earth.","GROUND",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","Clothing and grooming",2160,"A hat made of bamboo (斗笠 dǒulì).","BAMBOO HAT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Clothing and grooming",2161,"A woven fabric such as used in dressing, decorating, cleaning or other practical use which is made from hemp.","HEMP CLOTH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",2162,"Stir frying (Chinese: 炒; pinyin: chǎo) is a Chinese cooking technique in which ingredients are fried in a small amount of very hot oil while being stirred in a wok.","STIR FRY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Kinship",2163,"To enter marriage from the perspective of a woman.","MARRY (AS WOMAN)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Kinship",2164,"To enter marriage from the perspective of a man.","MARRY (AS MAN)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Motion",2165,"With low speed.","SLOWLY",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes bc duration",TRUE
"Classifier","Quantity",2166,"Classifier for pillows and other objects related to the bed.","PILLOW (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2167,"Classifier for vehicles.","VEHICLE (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2168,"Classifier for cows and animals as large as cows.","COW (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Classifier","Quantity",2169,"Classifier for pigs and other livestock as large as pigs.","PIG (CLASSIFIER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Kinship",2170,"Wife of father's elder brother.","PATERNAL AUNT (WIFE OF FATHER'S OLDER BROTHER)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Kinship",2171,"Wife of father's younger brother.","PATERNAL AUNT (WIFE OF FATHER'S YOUNGER BROTHER)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Kinship",2172,"Wife of mother's brother.","MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Kinship",2173,"Father's elder brother.","PATERNAL UNCLE (FATHER'S OLDER BROTHER)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Kinship",2174,"Father's younger brother.","PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
